"site_code","sample_date","comments","flags","display_name","count","immature","winged","size","observer","trap_name","trap_count"
"NDV-O",2006-04-21,NA,NA,"Entomobryidae",1,NA,NA,"not measured","LARI","3",12
"NDV-O",2006-04-21,NA,NA,"Fanniidae",1,NA,NA,"not measured","MB","4",12
"NDV-O",2006-04-21,NA,NA,"Fanniidae",1,NA,NA,"not measured","LARI","3",12
"NDV-O",2006-04-21,NA,NA,"Forelius pruinosus",2,NA,NA,"not measured","LARI","3",12
"NDV-O",2006-04-21,NA,NA,"Forelius pruinosus",7,NA,NA,"not measured","MB","7",12
"NDV-O",2006-04-21,NA,NA,"Forelius pruinosus",6,NA,NA,"not measured","MB","11",12
"NDV-O",2006-04-21,NA,NA,"Forelius pruinosus",2,NA,NA,"not measured","MB","10",12
"NDV-O",2006-04-21,NA,NA,"Forelius pruinosus",1,NA,NA,"not measured","MB","9",12
"NDV-O",2006-04-21,NA,NA,"Forelius pruinosus",4,NA,NA,"not measured","ALHU","2",12
"NDV-O",2006-04-21,NA,NA,"Forelius pruinosus",1,NA,NA,"not measured","MB","8",12
"NDV-O",2006-04-21,NA,NA,"Forelius pruinosus",2,NA,NA,"not measured","ALHU","1",12
"NDV-O",2006-04-21,NA,NA,"Forelius pruinosus",2,NA,NA,"not measured","MB","4",12
"NDV-O",2006-04-21,NA,NA,"Histeridae",2,NA,NA,"not measured","LARI","3",12
"NDV-O",2006-04-21,NA,NA,"Isotomidae",528,NA,NA,"not measured","ALHU","2",12
"NDV-O",2006-04-21,NA,NA,"Isotomidae",98,NA,NA,"not measured","MB","4",12
"NDV-O",2006-04-21,NA,NA,"Isotomidae",213,NA,NA,"not measured","LARI","3",12
"NDV-O",2006-04-21,NA,NA,"Isotomidae",9,NA,NA,"not measured","ALHU","1",12
"NDV-O",2006-04-21,NA,NA,"Isotomidae",2,NA,NA,"not measured","MB","10",12
"NDV-O",2006-04-21,NA,NA,"Paratrechina",1,NA,NA,"not measured","ALHU","1",12
"NDV-O",2006-04-21,NA,NA,"Pheidole tetra",6,NA,NA,"not measured","MB","4",12
"NDV-O",2006-04-21,NA,NA,"Pheidole tetra",8,NA,NA,"not measured","LARI","3",12
"NDV-O",2006-04-21,NA,NA,"Pheidole tetra",3,NA,NA,"not measured","ALHU","2",12
"NDV-O",2006-04-21,NA,NA,"Sciaridae",1,NA,NA,"not measured","ALHU","1",12
"NDV-O",2006-04-21,NA,NA,"Sciaridae",2,NA,NA,"not measured","MB","4",12
"NDV-O",2006-04-21,NA,NA,"Sminthuridae",3,NA,NA,"not measured","LARI","3",12
"NDV-O",2006-04-21,NA,NA,"Sminthuridae",1,NA,NA,"not measured","ALHU","1",12
"NDV-O",2006-04-21,NA,NA,"Staphylinidae",4,NA,NA,"not measured","MB","4",12
"NDV-O",2006-04-21,NA,NA,"Staphylinidae",2,NA,NA,"not measured","LARI","3",12
"NDV-O",2006-04-21,NA,NA,"Staphylinidae",2,NA,NA,"not measured","ALHU","2",12
"NDV-O",2006-04-21,"No arthropods in sample","empty_trap",NA,NA,NA,NA,NA,NA,"12",12
"NDV-O",2006-08-03,NA,NA,"Acari",1,NA,NA,"not measured","MB","5",12
"NDV-O",2006-08-03,"Water in cup",NA,"Acari",220,NA,NA,"not measured","MB","7",12
"NDV-O",2006-08-03,"Water in cup",NA,"Acari",1,NA,NA,"not measured","MB","2",12
"NDV-O",2006-08-03,"Water in cup",NA,"Acari",210,NA,NA,"not measured","MB","3",12
"NDV-O",2006-08-03,NA,NA,"Acari",3,NA,NA,"not measured","MB","12",12
"NDV-O",2006-08-03,NA,NA,"Acari",126,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,NA,NA,"Acari",4,NA,NA,"not measured","MB","11",12
"NDV-O",2006-08-03,NA,NA,"Allocosa",2,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,"Water in cup",NA,"Allocosa",2,NA,NA,"not measured","MB","7",12
"NDV-O",2006-08-03,NA,NA,"Anthocoridae",1,"TRUE",NA,"not measured","MB","9",12
"NDV-O",2006-08-03,NA,NA,"Ataenius",1,NA,NA,"not measured","MB","5",12
"NDV-O",2006-08-03,NA,NA,"Ataenius",2,NA,NA,"not measured","MB","6",12
"NDV-O",2006-08-03,NA,NA,"Ataenius",25,NA,NA,"not measured","MB","12",12
"NDV-O",2006-08-03,NA,NA,"Ataenius",3,NA,NA,"not measured","MB","10",12
"NDV-O",2006-08-03,NA,NA,"Ataenius",1,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,NA,NA,"Bethylidae",2,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,NA,NA,"Blapstinus",1,NA,NA,"between 5 and 10 mm","MB","12",12
"NDV-O",2006-08-03,NA,NA,"Blattidae",1,NA,NA,"not measured","MB","4",12
"NDV-O",2006-08-03,"Water in cup",NA,"Carabidae",1,"TRUE",NA,"between 2 and 5 mm","MB","3",12
"NDV-O",2006-08-03,"Water in cup",NA,"Chaetocnema",2,NA,NA,"not measured","MB","7",12
"NDV-O",2006-08-03,"Water in cup",NA,"Chaetocnema",10,NA,NA,"not measured","MB","3",12
"NDV-O",2006-08-03,NA,NA,"Chaetocnema",16,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,"Water in cup",NA,"Drapetis",1,NA,NA,"not measured","MB","3",12
"NDV-O",2006-08-03,NA,NA,"Drapetis",1,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,NA,NA,"Embioptera",1,NA,NA,"not measured","MB","12",12
"NDV-O",2006-08-03,NA,NA,"Entomobryidae",1,NA,NA,"not measured","MB","6",12
"NDV-O",2006-08-03,NA,NA,"Entomobryidae",3,NA,NA,"not measured","MB","10",12
"NDV-O",2006-08-03,NA,NA,"Entomobryidae",1,NA,NA,"not measured","MB","8",12
"NDV-O",2006-08-03,NA,NA,"Entomobryidae",177,NA,NA,"not measured","MB","12",12
"NDV-O",2006-08-03,NA,NA,"Entomobryidae",2,NA,NA,"not measured","MB","4",12
"NDV-O",2006-08-03,"Water in cup",NA,"Entomobryidae",4,NA,NA,"not measured","MB","2",12
"NDV-O",2006-08-03,NA,NA,"Entomobryidae",7,NA,NA,"not measured","MB","5",12
"NDV-O",2006-08-03,NA,NA,"Entomobryidae",3,NA,NA,"not measured","MB","11",12
"NDV-O",2006-08-03,"Water in cup",NA,"Forelius pruinosus",2,NA,NA,"not measured","MB","3",12
"NDV-O",2006-08-03,NA,NA,"Forelius pruinosus",5,NA,NA,"not measured","MB","8",12
"NDV-O",2006-08-03,NA,NA,"Forelius pruinosus",1,NA,NA,"not measured","MB","11",12
"NDV-O",2006-08-03,NA,NA,"Forelius pruinosus",4,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,"Water in cup",NA,"Forelius pruinosus",23,NA,NA,"not measured","MB","2",12
"NDV-O",2006-08-03,NA,NA,"Forelius pruinosus",1,NA,NA,"not measured","MB","6",12
"NDV-O",2006-08-03,NA,NA,"Forelius pruinosus",114,NA,NA,"not measured","MB","12",12
"NDV-O",2006-08-03,"Water in cup",NA,"Forelius pruinosus",2,NA,NA,"not measured","MB","7",12
"NDV-O",2006-08-03,NA,NA,"Gryllidae",1,NA,NA,"not measured","MB","12",12
"NDV-O",2006-08-03,NA,NA,"Hypogastruridae",163,NA,NA,"not measured","MB","10",12
"NDV-O",2006-08-03,"Water in cup",NA,"Hypogastruridae",48,NA,NA,"not measured","MB","7",12
"NDV-O",2006-08-03,NA,NA,"Hypogastruridae",2,NA,NA,"not measured","MB","4",12
"NDV-O",2006-08-03,"Water in cup",NA,"Hypogastruridae",12,NA,NA,"not measured","MB","3",12
"NDV-O",2006-08-03,NA,NA,"Hypogastruridae",90,NA,NA,"not measured","MB","8",12
"NDV-O",2006-08-03,NA,NA,"Hypogastruridae",7,NA,NA,"not measured","MB","5",12
"NDV-O",2006-08-03,"Water in cup",NA,"Hypoponera",1,NA,NA,"not measured","MB","3",12
"NDV-O",2006-08-03,NA,NA,"Isopoda",1,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,"Water in cup",NA,"Isotomidae",928,NA,NA,"not measured","MB","3",12
"NDV-O",2006-08-03,NA,NA,"Isotomidae",3,NA,NA,"not measured","MB","12",12
"NDV-O",2006-08-03,NA,NA,"Isotomidae",237,NA,NA,"not measured","MB","1",12
"NDV-O",2006-08-03,"Water in cup",NA,"Isotomidae",468,NA,NA,"not measured","MB","2",12
"NDV-O",2006-08-03,NA,NA,"Isotomidae",2,NA,NA,"not measured","MB","10",12
"NDV-O",2006-08-03,NA,NA,"Isotomidae",788,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,"Water in cup",NA,"Isotomidae",768,NA,NA,"not measured","MB","7",12
"NDV-O",2006-08-03,NA,NA,"Isotomidae",1,NA,NA,"not measured","MB","11",12
"NDV-O",2006-08-03,NA,NA,"Isotomidae",24,NA,NA,"not measured","MB","8",12
"NDV-O",2006-08-03,NA,NA,"Isotomidae",19,NA,NA,"not measured","MB","5",12
"NDV-O",2006-08-03,NA,NA,"Linyphiidae",1,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,"Water in cup",NA,"Linyphiidae",1,NA,NA,"not measured","MB","3",12
"NDV-O",2006-08-03,"Water in cup",NA,"Linyphiidae",1,NA,NA,"not measured","MB","7",12
"NDV-O",2006-08-03,"Water in cup",NA,"Paratrechina",3,NA,NA,"not measured","MB","3",12
"NDV-O",2006-08-03,"Water in cup",NA,"Paratrechina",1,NA,NA,"not measured","MB","7",12
"NDV-O",2006-08-03,"Water in cup",NA,"Pheidole tetra",9,NA,NA,"not measured","MB","3",12
"NDV-O",2006-08-03,NA,NA,"Pheidole tetra",15,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,"Water in cup",NA,"Pheidole tetra",1,NA,NA,"not measured","MB","2",12
"NDV-O",2006-08-03,"Water in cup",NA,"Pheidole tetra",27,NA,NA,"not measured","MB","7",12
"NDV-O",2006-08-03,NA,NA,"Phelister",1,NA,NA,"not measured","MB","12",12
"NDV-O",2006-08-03,NA,NA,"Psocodea",1,"TRUE",NA,"not measured","MB","12",12
"NDV-O",2006-08-03,NA,NA,"Scatopsidae",1,NA,NA,"not measured","MB","12",12
"NDV-O",2006-08-03,NA,NA,"Scelionidae",2,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,NA,NA,"Scelionidae",1,NA,"TRUE","not measured","MB","12",12
"NDV-O",2006-08-03,NA,NA,"Sciaridae",2,NA,NA,"not measured","MB","12",12
"NDV-O",2006-08-03,NA,NA,"Sciaridae",2,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,"Water in cup",NA,"Sciaridae",1,NA,NA,"not measured","MB","3",12
"NDV-O",2006-08-03,NA,NA,"Sminthuridae",4,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,NA,NA,"Solenopsis",3,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,"Water in cup",NA,"Solenopsis",6,NA,NA,"not measured","MB","3",12
"NDV-O",2006-08-03,"Water in cup",NA,"Solenopsis",3,NA,NA,"not measured","MB","7",12
"NDV-O",2006-08-03,"Water in cup",NA,"Solenopsis xyloni",1,NA,NA,"not measured","MB","7",12
"NDV-O",2006-08-03,NA,NA,"Solenopsis xyloni",2,NA,NA,"not measured","MB","4",12
"NDV-O",2006-08-03,NA,NA,"Solenopsis xyloni",2,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,"Water in cup",NA,"Solenopsis xyloni",2,NA,NA,"not measured","MB","3",12
"NDV-O",2006-08-03,NA,NA,"Solenopsis xyloni",1,NA,NA,"not measured","MB","12",12
"NDV-O",2006-08-03,"Water in cup",NA,"Spanagonicus",1,NA,NA,"not measured","MB","2",12
"NDV-O",2006-08-03,"Water in cup",NA,"Sphenophorus",2,NA,NA,"not measured","MB","7",12
"NDV-O",2006-08-03,NA,NA,"Sphenophorus",1,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,NA,NA,"Staphylinidae",1,NA,NA,"not measured","MB","12",12
"NDV-O",2006-08-03,NA,NA,"Staphylinidae",1,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,"Water in cup",NA,"Syntomus",1,NA,NA,"between 2 and 5 mm","MB","2",12
"NDV-O",2006-08-03,NA,NA,"Syntomus",1,NA,NA,"between 2 and 5 mm","MB","6",12
"NDV-O",2006-08-03,NA,NA,"Syntomus",2,NA,NA,"between 2 and 5 mm","MB","4",12
"NDV-O",2006-08-03,NA,NA,"Tetramorium",1,NA,NA,"not measured","MB","8",12
"NDV-O",2006-08-03,NA,NA,"Tetramorium",1,NA,NA,"not measured","MB","10",12
"NDV-O",2006-08-03,NA,NA,"Tetramorium",3,NA,NA,"not measured","MB","9",12
"NDV-O",2006-08-03,"Water in cup",NA,"Tetramorium",1,NA,NA,"not measured","MB","2",12
"NDV-O",2006-10-06,NA,NA,"Acari",10,NA,NA,"not measured","MATS","1",11
"NDV-O",2006-10-06,NA,NA,"Acari",396,NA,NA,"not measured","MATS","10",11
"NDV-O",2006-10-06,NA,NA,"Acari",263,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Acari",2,NA,NA,"not measured","MATS","9",11
"NDV-O",2006-10-06,NA,NA,"Acari",177,NA,NA,"not measured","MATS","7",11
"NDV-O",2006-10-06,NA,NA,"Acari",32,NA,NA,"not measured","MATS","5",11
"NDV-O",2006-10-06,NA,NA,"Acari",47,NA,NA,"not measured","MATS","8",11
"NDV-O",2006-10-06,NA,NA,"Aleyrodidae",1,NA,NA,"not measured","MATS","3",11
"NDV-O",2006-10-06,NA,NA,"Allocosa",2,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Allocosa",1,NA,NA,"not measured","MATS","7",11
"NDV-O",2006-10-06,NA,NA,"Ataenius",1,NA,NA,"not measured","MATS","2",11
"NDV-O",2006-10-06,NA,NA,"Blattidae",1,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Carabidae",2,"TRUE",NA,"greater than 10 mm","MATS","10",11
"NDV-O",2006-10-06,NA,NA,"Chaetocnema",2,NA,NA,"not measured","MATS","7",11
"NDV-O",2006-10-06,NA,NA,"Chironomidae",1,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Chloropidae",2,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Cicadellidae",2,"TRUE",NA,"not measured","MATS","10",11
"NDV-O",2006-10-06,NA,NA,"Cicadellidae",1,"TRUE",NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Coccoidea",1,NA,NA,"not measured","MATS","11",11
"NDV-O",2006-10-06,NA,NA,"Entomobryidae",47,NA,NA,"not measured","MATS","8",11
"NDV-O",2006-10-06,NA,NA,"Entomobryidae",1,NA,NA,"not measured","MATS","7",11
"NDV-O",2006-10-06,NA,NA,"Entomobryidae",1,NA,NA,"not measured","MATS","11",11
"NDV-O",2006-10-06,NA,NA,"Entomobryidae",1,NA,NA,"not measured","MATS","2",11
"NDV-O",2006-10-06,NA,NA,"Entomobryidae",2,NA,NA,"not measured","MATS","3",11
"NDV-O",2006-10-06,NA,NA,"Eulophidae",1,NA,NA,"not measured","MATS","3",11
"NDV-O",2006-10-06,NA,NA,"Forelius pruinosus",2,NA,NA,"not measured","MATS","9",11
"NDV-O",2006-10-06,NA,NA,"Forelius pruinosus",6,NA,NA,"not measured","MATS","8",11
"NDV-O",2006-10-06,NA,NA,"Forelius pruinosus",2,NA,NA,"not measured","MATS","3",11
"NDV-O",2006-10-06,NA,NA,"Forelius pruinosus",1,NA,NA,"not measured","MATS","10",11
"NDV-O",2006-10-06,NA,NA,"Forelius pruinosus",3,NA,NA,"not measured","MATS","7",11
"NDV-O",2006-10-06,NA,NA,"Gryllidae",1,NA,NA,"not measured","MATS","5",11
"NDV-O",2006-10-06,NA,NA,"Halictidae",1,NA,"TRUE","not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Hypogastruridae",2,NA,NA,"not measured","MATS","9",11
"NDV-O",2006-10-06,NA,NA,"Hypogastruridae",13,NA,NA,"not measured","MATS","8",11
"NDV-O",2006-10-06,NA,NA,"Hypogastruridae",4,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Hypogastruridae",2,NA,NA,"not measured","MATS","7",11
"NDV-O",2006-10-06,NA,NA,"Hypogastruridae",7,NA,NA,"not measured","MATS","1",11
"NDV-O",2006-10-06,NA,NA,"Isopoda",1,NA,NA,"not measured","MATS","2",11
"NDV-O",2006-10-06,NA,NA,"Isotomidae",1,NA,NA,"not measured","MATS","2",11
"NDV-O",2006-10-06,NA,NA,"Isotomidae",3,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Isotomidae",85,NA,NA,"not measured","MATS","10",11
"NDV-O",2006-10-06,NA,NA,"Isotomidae",1,NA,NA,"not measured","MATS","9",11
"NDV-O",2006-10-06,NA,NA,"Isotomidae",71,NA,NA,"not measured","MATS","7",11
"NDV-O",2006-10-06,NA,NA,"Labidura riparia",1,NA,NA,"not measured","MATS","6",11
"NDV-O",2006-10-06,NA,NA,"Lepidoptera",1,"TRUE",NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Linyphiidae",5,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Linyphiidae",1,NA,NA,"not measured","MATS","10",11
"NDV-O",2006-10-06,NA,NA,"Neivamyrmex",4,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Neivamyrmex",7,NA,NA,"not measured","MATS","5",11
"NDV-O",2006-10-06,NA,NA,"Neivamyrmex",6,NA,NA,"not measured","MATS","10",11
"NDV-O",2006-10-06,NA,NA,"Noctuidae",1,"TRUE",NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Paratrechina",1,NA,NA,"not measured","MATS","8",11
"NDV-O",2006-10-06,NA,NA,"Paratrechina",1,NA,NA,"not measured","MATS","6",11
"NDV-O",2006-10-06,NA,NA,"Pheidole desertorum",1,NA,NA,"not measured","MATS","10",11
"NDV-O",2006-10-06,NA,NA,"Pheidole desertorum",1,NA,NA,"not measured","MATS","7",11
"NDV-O",2006-10-06,NA,NA,"Pheidole tetra",8,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Pheidole tetra",6,NA,NA,"not measured","MATS","7",11
"NDV-O",2006-10-06,NA,NA,"Pheidole tetra",1,NA,NA,"not measured","MATS","10",11
"NDV-O",2006-10-06,NA,NA,"Pheidole tetra",1,NA,NA,"not measured","MATS","6",11
"NDV-O",2006-10-06,NA,NA,"Pheidole tetra",1,NA,NA,"not measured","MATS","8",11
"NDV-O",2006-10-06,NA,NA,"Sciaridae",1,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Sminthuridae",1,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Solenopsis",3,NA,NA,"not measured","MATS","10",11
"NDV-O",2006-10-06,NA,NA,"Solenopsis",2,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Solenopsis xyloni",2,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Solenopsis xyloni",1,NA,NA,"not measured","MATS","5",11
"NDV-O",2006-10-06,NA,NA,"Spanagonicus",1,NA,NA,"not measured","MATS","7",11
"NDV-O",2006-10-06,NA,NA,"Sphenophorus",1,NA,NA,"not measured","MATS","10",11
"NDV-O",2006-10-06,NA,NA,"Sphenophorus",1,NA,NA,"not measured","MATS","6",11
"NDV-O",2006-10-06,NA,NA,"Sphenophorus",6,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Sphenophorus",2,NA,NA,"not measured","MATS","7",11
"NDV-O",2006-10-06,NA,NA,"Tetramorium",1,NA,NA,"not measured","MATS","12",11
"NDV-O",2006-10-06,NA,NA,"Thysanoptera",1,NA,NA,"not measured","MATS","8",11
"NDV-O",2006-10-06,"No arthopods in sample, not collected (trap not set)","trap_not_collected",NA,NA,NA,NA,NA,NA,"4",11
"NDV-O",2007-02-09,NA,NA,"Acari",63,NA,NA,"not measured","LARI","7",12
"NDV-O",2007-02-09,NA,NA,"Acari",2,NA,NA,"not measured","LARI","2",12
"NDV-O",2007-02-09,NA,NA,"Acari",8,NA,NA,"not measured","LARI","12",12
"NDV-O",2007-02-09,NA,NA,"Acari",19,NA,NA,"not measured","LARI","11",12
"NDV-O",2007-02-09,NA,NA,"Acari",2,NA,NA,"not measured","LARI","6",12
"NDV-O",2007-02-09,NA,NA,"Acari",75,NA,NA,"not measured","LARI","5",12
"NDV-O",2007-02-09,NA,NA,"Acari",229,NA,NA,"not measured","LARI","4",12
"NDV-O",2007-02-09,NA,NA,"Acari",240,NA,NA,"not measured","MRB","3",12
"NDV-O",2007-02-09,NA,NA,"Acari",7,NA,NA,"not measured","LARI","1",12
"NDV-O",2007-02-09,NA,NA,"Aphididae",1,NA,NA,"not measured","LARI","2",12
"NDV-O",2007-02-09,NA,NA,"Aphididae",2,NA,NA,"not measured","LARI","4",12
"NDV-O",2007-02-09,NA,NA,"Aphididae",1,NA,NA,"not measured","LARI","7",12
"NDV-O",2007-02-09,NA,NA,"Braconidae",1,NA,NA,"not measured","MRB","3",12
"NDV-O",2007-02-09,NA,NA,"Chaetocnema",1,NA,NA,"not measured","LARI","4",12
"NDV-O",2007-02-09,NA,NA,"Chaetocnema",1,NA,NA,"not measured","MRB","3",12
"NDV-O",2007-02-09,NA,NA,"Chironomidae",1,NA,NA,"not measured","LARI","2",12
"NDV-O",2007-02-09,NA,NA,"Chironomidae",2,NA,NA,"not measured","LARI","11",12
"NDV-O",2007-02-09,NA,NA,"Coleoptera",4,"TRUE",NA,"not measured","MRB","3",12
"NDV-O",2007-02-09,NA,NA,"Coleoptera",1,"TRUE",NA,"not measured","LARI","4",12
"NDV-O",2007-02-09,NA,NA,"Collembola",2,NA,NA,"not measured","LARI","11",12
"NDV-O",2007-02-09,NA,NA,"Dictynidae",1,NA,NA,"not measured","LARI","9",12
"NDV-O",2007-02-09,NA,NA,"Embioptera",1,NA,NA,"not measured","LARI","1",12
"NDV-O",2007-02-09,NA,NA,"Embioptera",1,NA,NA,"not measured","LARI","8",12
"NDV-O",2007-02-09,NA,NA,"Entomobryidae",1,NA,NA,"not measured","LARI","6",12
"NDV-O",2007-02-09,NA,NA,"Entomobryidae",12,NA,NA,"not measured","LARI","5",12
"NDV-O",2007-02-09,NA,NA,"Entomobryidae",17,NA,NA,"not measured","LARI","1",12
"NDV-O",2007-02-09,NA,NA,"Entomobryidae",1,NA,NA,"not measured","MRB","3",12
"NDV-O",2007-02-09,NA,NA,"Entomobryidae",1,NA,NA,"not measured","LARI","4",12
"NDV-O",2007-02-09,NA,NA,"Entomobryidae",3,NA,NA,"not measured","LARI","8",12
"NDV-O",2007-02-09,NA,NA,"Entomobryidae",46,NA,NA,"not measured","LARI","12",12
"NDV-O",2007-02-09,NA,NA,"Entomobryidae",50,NA,NA,"not measured","LARI","11",12
"NDV-O",2007-02-09,NA,NA,"Entomobryidae",20,NA,NA,"not measured","LARI","10",12
"NDV-O",2007-02-09,NA,NA,"Entomobryidae",3,NA,NA,"not measured","LARI","9",12
"NDV-O",2007-02-09,NA,NA,"Entomobryidae",20,NA,NA,"not measured","LARI","2",12
"NDV-O",2007-02-09,NA,NA,"Entomobryidae",22,NA,NA,"not measured","LARI","7",12
"NDV-O",2007-02-09,NA,NA,"Forelius pruinosus",2,NA,NA,"not measured","LARI","7",12
"NDV-O",2007-02-09,NA,NA,"Forelius pruinosus",2,NA,NA,"not measured","LARI","8",12
"NDV-O",2007-02-09,NA,NA,"Forelius pruinosus",1,NA,NA,"not measured","LARI","12",12
"NDV-O",2007-02-09,NA,NA,"Formicidae",2,NA,NA,"not measured","MRB","3",12
"NDV-O",2007-02-09,NA,NA,"Formicidae",1,NA,NA,"not measured","LARI","11",12
"NDV-O",2007-02-09,NA,NA,"Formicidae",1,NA,NA,"not measured","LARI","10",12
"NDV-O",2007-02-09,NA,NA,"Geomysaprinus (Priscosaprinus)",1,NA,NA,"not measured","LARI","4",12
"NDV-O",2007-02-09,NA,NA,"Hypogastruridae",4,NA,NA,"not measured","LARI","11",12
"NDV-O",2007-02-09,NA,NA,"Hypogastruridae",3,NA,NA,"not measured","LARI","2",12
"NDV-O",2007-02-09,NA,NA,"Hypogastruridae",3,NA,NA,"not measured","LARI","4",12
"NDV-O",2007-02-09,NA,NA,"Hypogastruridae",1,NA,NA,"not measured","LARI","10",12
"NDV-O",2007-02-09,NA,NA,"Hypogastruridae",10,NA,NA,"not measured","LARI","7",12
"NDV-O",2007-02-09,NA,NA,"Hypoponera",1,NA,"TRUE","not measured","LARI","1",12
"NDV-O",2007-02-09,NA,NA,"Hypoponera",9,NA,NA,"not measured","LARI","1",12
"NDV-O",2007-02-09,NA,NA,"Hypoponera",38,NA,NA,"not measured","MRB","3",12
"NDV-O",2007-02-09,NA,NA,"Hypoponera",4,NA,NA,"not measured","LARI","4",12
"NDV-O",2007-02-09,NA,NA,"Hypoponera",3,NA,NA,"not measured","LARI","5",12
"NDV-O",2007-02-09,NA,NA,"Isopoda",1,NA,NA,"not measured","LARI","12",12
"NDV-O",2007-02-09,NA,NA,"Isotomidae",23,NA,NA,"not measured","LARI","5",12
"NDV-O",2007-02-09,NA,NA,"Isotomidae",1,NA,NA,"not measured","LARI","12",12
"NDV-O",2007-02-09,NA,NA,"Isotomidae",4,NA,NA,"not measured","LARI","11",12
"NDV-O",2007-02-09,NA,NA,"Isotomidae",9560,NA,NA,"not measured","MRB","3",12
"NDV-O",2007-02-09,NA,NA,"Isotomidae",1480,NA,NA,"not measured","LARI","2",12
"NDV-O",2007-02-09,NA,NA,"Isotomidae",1814,NA,NA,"not measured","LARI","4",12
"NDV-O",2007-02-09,NA,NA,"Isotomidae",10,NA,NA,"not measured","LARI","9",12
"NDV-O",2007-02-09,NA,NA,"Isotomidae",3,NA,NA,"not measured","LARI","7",12
"NDV-O",2007-02-09,NA,NA,"Isotomidae",2,NA,NA,"not measured","LARI","1",12
"NDV-O",2007-02-09,NA,NA,"Isotomidae",1,NA,NA,"not measured","LARI","6",12
"NDV-O",2007-02-09,NA,NA,"Linyphiidae",4,NA,NA,"not measured","LARI","4",12
"NDV-O",2007-02-09,NA,NA,"Lygaeidae",1,NA,NA,"not measured","LARI","2",12
"NDV-O",2007-02-09,NA,NA,"Paratrechina",32,NA,NA,"not measured","LARI","4",12
"NDV-O",2007-02-09,NA,NA,"Paratrechina",3,NA,NA,"not measured","MRB","3",12
"NDV-O",2007-02-09,NA,NA,"Pheidole",1,NA,NA,"not measured","LARI","4",12
"NDV-O",2007-02-09,NA,NA,"Pheidole",4,NA,NA,"not measured","LARI","2",12
"NDV-O",2007-02-09,NA,NA,"Pheidole",2,NA,NA,"not measured","MRB","3",12
"NDV-O",2007-02-09,NA,NA,"Pheidole tetra",4,NA,NA,"not measured","LARI","7",12
"NDV-O",2007-02-09,NA,NA,"Phoridae",1,NA,NA,"not measured","LARI","11",12
"NDV-O",2007-02-09,NA,NA,"Scelionidae",1,NA,"TRUE","not measured","LARI","7",12
"NDV-O",2007-02-09,NA,NA,"Sminthuridae",1,NA,NA,"not measured","LARI","6",12
"NDV-O",2007-02-09,NA,NA,"Sminthuridae",24,NA,NA,"not measured","LARI","5",12
"NDV-O",2007-02-09,NA,NA,"Sminthuridae",3,NA,NA,"not measured","LARI","7",12
"NDV-O",2007-02-09,NA,NA,"Sminthuridae",13,NA,NA,"not measured","LARI","2",12
